date,location,code1,team1,code2,team2,goals1,goals2
2013-08-14,Cardiff,wal,Wales,irl,Republic of Ireland,0,0
2013-08-14,Luxembourg,lux,Luxembourg,ltu,Lithuania,2,1
2013-08-14,Rifu,jpn,Japan,uru,Uruguay,2,4
2013-08-14,Skopje,mkd,FYR Macedonia,bul,Bulgaria,2,0
2013-08-14,Kyiv,ukr,Ukraine,isr,Israel,2,0
2013-08-14,Tirana,alb,Albania,arm,Armenia,2,0
2013-08-14,Vaduz,lie,Liechtenstein,cro,Croatia,2,3
2013-08-14,Rome,ita,Italy,arg,Argentina,1,2
2013-08-14,Reykjavik,isl,Iceland,fro,Faroe Islands,1,0
2013-08-14,Faro,por,Portugal,ned,Netherlands,1,1
2013-08-14,Sarajevo,bih,Bosnia and Herzegovina,usa,USA,3,4
2013-08-14,New York,mex,Mexico,civ,Côte d'Ivoire,4,1
2013-08-14,Suwon,kor,Korea Republic,per,Peru,0,0
2013-08-14,Khujand City,tjk,Tajikistan,ind,India,3,0
2013-08-14,Chisinau,mda,Moldova,and,Andorra,1,1
2013-08-14,Blida,alg,Algeria,gui,Guinea,2,2
2013-08-14,Brondby,chi,Chile,irq,Iraq,6,0
2013-08-14,Barcelona,col,Colombia,srb,Serbia,1,0
2013-08-14,Durban,rsa,South Africa,nga,Nigeria,0,2
2013-08-14,Rades,tun,Tunisia,cgo,Congo,3,0
2013-08-14,Tanger,mar,Morocco,bfa,Burkina Faso,1,2
2013-08-14,Surakarta,idn,Indonesia,phi,Philippines,2,0
2013-08-14,Saint-Leu-La-ForêT,zam,Zambia,sen,Senegal,1,1
2013-08-14,Queluz,gab,Gabon,cpv,Cape Verde Islands,1,1
2013-08-14,San Cristobal,ven,Venezuela,bol,Bolivia,2,2
2013-08-14,Kigali,rwa,Rwanda,mwi,Malawi,0,1
2013-08-14,El Gouna,egy,Egypt,uga,Uganda,3,0
2013-08-14,Istanbul,tur,Turkey,gha,Ghana,2,2
2013-08-14,Singapore,sin,Singapore,oma,Oman,0,2
2013-08-14,Belfast,nir,Northern Ireland,rus,Russia,1,0
2013-08-15,Tehran,syr,Syria,jor,Jordan,1,1
2013-08-17,Johannesburg,rsa,South Africa,bfa,Burkina Faso,2,0
2013-08-18,Harare,zim,Zimbabwe,zam,Zambia,0,0
2013-08-20,Kabul,afg,Afghanistan,pak,Pakistan,3,0
2013-08-24,Ndola,zam,Zambia,zim,Zimbabwe,0,1
2013-08-25,Maputo,moz,Mozambique,ang,Angola,0,0
2013-08-26,,cmr,Cameroon,cod,Congo DR,0,1
2013-08-27,Tunis,lby,Libya,mli,Mali,1,0
2013-08-30,Lubumbashi,cod,Congo DR,cmr,Cameroon,1,1
2013-08-30,Tunis,lby,Libya,gha,Ghana,1,0
2013-08-31,Benguela,ang,Angola,moz,Mozambique,1,1
2013-08-31,Gaborone,bot,Botswana,uga,Uganda,1,3
2013-08-31,Kathmandu,nep,Nepal,ban,Bangladesh,2,0
2013-09-01,Kathmandu,ind,India,pak,Pakistan,1,0
2013-09-02,Kathmandu,afg,Afghanistan,bhu,Bhutan,3,0
2013-09-02,Kathmandu,mdv,Maldives,sri,Sri Lanka,10,0
2013-09-03,Kathmandu,ban,Bangladesh,ind,India,1,1
2013-09-03,Kathmandu,nep,Nepal,pak,Pakistan,1,1
2013-09-04,Kathmandu,sri,Sri Lanka,afg,Afghanistan,1,3
2013-09-04,Kathmandu,bhu,Bhutan,mdv,Maldives,2,8
2013-09-05,Riyadh,ksa,Saudi Arabia,nzl,New Zealand,0,1
2013-09-05,Riyadh,tri,Trinidad and Tobago,uae,United Arab Emirates,3,3
2013-09-05,Doha,qat,Qatar,mri,Mauritius,3,0
2013-09-05,Kathmandu,nep,Nepal,ind,India,2,1
2013-09-05,Kathmandu,ban,Bangladesh,pak,Pakistan,1,2
2013-09-06,Tianjin,chn,China PR,sin,Singapore,6,1
2013-09-06,Osaka,jpn,Japan,gua,Guatemala,3,0
2013-09-06,Zhodino,blr,Belarus,kgz,Kyrgyzstan,3,1
2013-09-06,Incheon,kor,Korea Republic,hai,Haiti,4,1
2013-09-06,Beirut,lib,Lebanon,syr,Syria,2,0
2013-09-06,Kuwait City,kuw,Kuwait,prk,Korea DPR,2,1
2013-09-06,Kathmandu,sri,Sri Lanka,bhu,Bhutan,5,2
2013-09-06,Kathmandu,afg,Afghanistan,mdv,Maldives,0,0
2013-09-06,Kumasi,gha,Ghana,zam,Zambia,2,1
2013-09-06,Barranquilla,col,Colombia,ecu,Ecuador,1,0
2013-09-06,Prague,cze,Czech Republic,arm,Armenia,1,2
2013-09-06,Asuncion,par,Paraguay,bol,Bolivia,4,0
2013-09-06,Skopje,mkd,FYR Macedonia,wal,Wales,2,1
2013-09-06,Oslo,nor,Norway,cyp,Cyprus,2,0
2013-09-06,Amman,jor,Jordan,uzb,Uzbekistan,1,1
2013-09-06,Kazan,rus,Russia,lux,Luxembourg,4,1
2013-09-06,Belfast,nir,Northern Ireland,por,Portugal,2,4
2013-09-06,Dublin,irl,Republic of Ireland,swe,Sweden,1,2
2013-09-06,Glasgow,sco,Scotland,bel,Belgium,0,2
2013-09-06,Ta'Qali,mlt,Malta,den,Denmark,1,2
2013-09-06,London,eng,England,mda,Moldova,4,0
2013-09-06,San Jose,crc,Costa Rica,usa,USA,3,1
2013-09-06,Zenica,bih,Bosnia and Herzegovina,svk,Slovakia,0,1
2013-09-06,Santiago De Chile,chi,Chile,ven,Venezuela,3,0
2013-09-06,Berne,sui,Switzerland,isl,Iceland,4,4
2013-09-06,Ljubliana,svn,Slovenia,alb,Albania,1,0
2013-09-06,Mexico City,mex,Mexico,hon,Honduras,1,2
2013-09-06,Belgrade,srb,Serbia,cro,Croatia,1,1
2013-09-06,Palermo,ita,Italy,bul,Bulgaria,1,0
2013-09-06,Vaduz,lie,Liechtenstein,gre,Greece,0,1
2013-09-06,Warsaw,pol,Poland,mne,Montenegro,1,1
2013-09-06,Munich,ger,Germany,aut,Austria,3,0
2013-09-06,Lviv,ukr,Ukraine,smr,San Marino,9,0
2013-09-06,Astana,kaz,Kazakhstan,fro,Faroe Islands,2,1
2013-09-06,Bucharest,rou,Romania,hun,Hungary,3,0
2013-09-06,Kayseri,tur,Turkey,and,Andorra,5,0
2013-09-06,Panama City,pan,Panama,jam,Jamaica,0,0
2013-09-06,Riga,lva,Latvia,ltu,Lithuania,2,1
2013-09-06,Lima,per,Peru,uru,Uruguay,1,2
2013-09-06,Helsinki,fin,Finland,esp,Spain,0,2
2013-09-06,Tallinn,est,Estonia,ned,Netherlands,2,2
2013-09-06,Tbilisi,geo,Georgia,fra,France,0,0
2013-09-07,Brasilia,bra,Brazil,aus,Australia,6,0
2013-09-07,Brazzaville,cta,Central African Republic,eth,Ethiopia,1,2
2013-09-07,Durban,rsa,South Africa,bot,Botswana,4,1
2013-09-07,Ouagadougou,bfa,Burkina Faso,gab,Gabon,1,0
2013-09-07,Lubango,ang,Angola,lbr,Liberia,3,0
2013-09-07,Calabar,nga,Nigeria,mwi,Malawi,2,0
2013-09-07,Freetown,sle,Sierra Leone,eqg,Equatorial Guinea,3,2
2013-09-07,Niamey,nig,Niger,cgo,Congo,2,2
2013-09-07,Bakau,gam,Gambia,tan,Tanzania,2,0
2013-09-07,Abidjan,civ,Côte d'Ivoire,mar,Morocco,1,1
2013-09-07,Rades,tun,Tunisia,cpv,Cape Verde Islands,3,0
2013-09-07,Ramat Gan,isr,Israel,aze,Azerbaijan,1,1
2013-09-07,Marrakech,sen,Senegal,uga,Uganda,1,0
2013-09-08,Oliva,can,Canada,mtn,Mauritania,0,0
2013-09-08,Harare,zim,Zimbabwe,moz,Mozambique,1,1
2013-09-08,Yaounde,cmr,Cameroon,lby,Libya,1,0
2013-09-08,Lome,tog,Togo,cod,Congo DR,2,1
2013-09-08,Porto Novo,ben,Benin,rwa,Rwanda,2,0
2013-09-08,Nairobi,ken,Kenya,nam,Namibia,1,0
2013-09-08,Kathmandu,nep,Nepal,afg,Afghanistan,0,1
2013-09-08,Omdurman,sdn,Sudan,les,Lesotho,1,3
2013-09-09,Doha,qat,Qatar,lib,Lebanon,1,1
2013-09-09,Kuwait City,kuw,Kuwait,bhr,Bahrain,2,1
2013-09-09,Riyadh,nzl,New Zealand,uae,United Arab Emirates,0,2
2013-09-09,Riyadh,ksa,Saudi Arabia,tri,Trinidad and Tobago,1,3
2013-09-09,Kathmandu,mdv,Maldives,ind,India,0,1
2013-09-10,Foxborough,bra,Brazil,por,Portugal,3,1
2013-09-10,Yokohama,jpn,Japan,gha,Ghana,3,1
2013-09-10,Hong Kong,hkg,Hong Kong,sin,Singapore,1,0
2013-09-10,Tianjin,chn,China PR,mas,Malaysia,2,0
2013-09-10,Jeonju,kor,Korea Republic,cro,Croatia,1,2
2013-09-10,Geneva,esp,Spain,chi,Chile,2,2
2013-09-10,Oliva,can,Canada,mtn,Mauritania,0,1
2013-09-10,Kaduna,nga,Nigeria,bfa,Burkina Faso,4,1
2013-09-10,Johannesburg,rsa,South Africa,zim,Zimbabwe,1,2
2013-09-10,La Paz,bol,Bolivia,ecu,Ecuador,1,1
2013-09-10,El Gouna,egy,Egypt,gui,Guinea,4,2
2013-09-10,Marijampole,ltu,Lithuania,lie,Liechtenstein,2,0
2013-09-10,Montevideo,uru,Uruguay,col,Colombia,2,0
2013-09-10,Oslo,nor,Norway,sui,Switzerland,0,2
2013-09-10,Reykjavik,isl,Iceland,alb,Albania,2,1
2013-09-10,St. Petersburg,rus,Russia,isr,Israel,3,1
2013-09-10,Kingston,jam,Jamaica,crc,Costa Rica,1,1
2013-09-10,Tegucigalpa,hon,Honduras,pan,Panama,2,2
2013-09-10,Tashkent,uzb,Uzbekistan,jor,Jordan,1,1
2013-09-10,Puerto La Cruz,ven,Venezuela,per,Peru,3,2
2013-09-10,Cardiff,wal,Wales,srb,Serbia,0,3
2013-09-10,Torshavn,fro,Faroe Islands,ger,Germany,0,3
2013-09-10,Yerevan,arm,Armenia,den,Denmark,0,1
2013-09-10,Ta'Qali,mlt,Malta,bul,Bulgaria,1,2
2013-09-10,Columbus,usa,USA,mex,Mexico,2,0
2013-09-10,Luxembourg,lux,Luxembourg,nir,Northern Ireland,3,2
2013-09-10,Zilina,svk,Slovakia,bih,Bosnia and Herzegovina,1,2
2013-09-10,Blida,alg,Algeria,mli,Mali,1,0
2013-09-10,Skopje,mkd,FYR Macedonia,sco,Scotland,1,2
2013-09-10,Budapest,hun,Hungary,est,Estonia,5,1
2013-09-10,Andorra La Vella,and,Andorra,ned,Netherlands,0,2
2013-09-10,Turin,ita,Italy,cze,Czech Republic,2,1
2013-09-10,Serravalle,smr,San Marino,pol,Poland,1,5
2013-09-10,Vienna,aut,Austria,irl,Republic of Ireland,1,0
2013-09-10,Tbilisi,geo,Georgia,fin,Finland,0,1
2013-09-10,Bucharest,rou,Romania,tur,Turkey,0,2
2013-09-10,Nicosia,cyp,Cyprus,svn,Slovenia,0,2
2013-09-10,Asuncion,par,Paraguay,arg,Argentina,2,5
2013-09-10,Piraeus,gre,Greece,lva,Latvia,1,0
2013-09-10,Kyiv,ukr,Ukraine,eng,England,0,0
2013-09-10,Gomel,blr,Belarus,fra,France,2,4
2013-09-10,Astana,kaz,Kazakhstan,swe,Sweden,0,1
2013-09-11,Kathmandu,afg,Afghanistan,ind,India,2,0
2013-09-30,Gaborone,bot,Botswana,bfa,Burkina Faso,1,0
2013-10-08,Beirut,lib,Lebanon,irq,Iraq,1,1
2013-10-09,Doha,qat,Qatar,vie,Vietnam,1,2
2013-10-09,Muscat,oma,Oman,mtn,Mauritania,0,0
2013-10-09,Amman,jor,Jordan,kuw,Kuwait,1,1
2013-10-10,Singapore,sin,Singapore,lao,Laos,1,0
2013-10-11,Novi Sad,srb,Serbia,jpn,Japan,2,0
2013-10-11,Paris,fra,France,aus,Australia,6,0
2013-10-11,Agadir,mar,Morocco,rsa,South Africa,1,1
2013-10-11,Bacolod,phi,Philippines,tpe,Chinese Taipei,1,2
2013-10-11,San Pedro Sula,hon,Honduras,crc,Costa Rica,1,0
2013-10-11,Barranquilla,col,Colombia,chi,Chile,3,3
2013-10-11,Quito,ecu,Ecuador,uru,Uruguay,1,0
2013-10-11,San Cristobal,ven,Venezuela,par,Paraguay,1,1
2013-10-11,Kansas City,usa,USA,jam,Jamaica,2,0
2013-10-11,Zagreb,cro,Croatia,bel,Belgium,1,2
2013-10-11,Torshavn,fro,Faroe Islands,kaz,Kazakhstan,1,1
2013-10-11,Vilnius,ltu,Lithuania,lva,Latvia,2,0
2013-10-11,Reykjavik,isl,Iceland,cyp,Cyprus,2,0
2013-10-11,Yerevan,arm,Armenia,bul,Bulgaria,2,1
2013-10-11,Chisinau,mda,Moldova,smr,San Marino,3,0
2013-10-11,Ta'Qali,mlt,Malta,cze,Czech Republic,1,4
2013-10-11,Cardiff,wal,Wales,mkd,FYR Macedonia,1,0
2013-10-11,Buenos Aires,arg,Argentina,per,Peru,3,1
2013-10-11,London,eng,England,mne,Montenegro,4,1
2013-10-11,Zenica,bih,Bosnia and Herzegovina,lie,Liechtenstein,4,1
2013-10-11,Copenhagen,den,Denmark,ita,Italy,2,2
2013-10-11,Tirana,alb,Albania,sui,Switzerland,1,2
2013-10-11,Luxembourg,lux,Luxembourg,rus,Russia,0,4
2013-10-11,Amsterdam,ned,Netherlands,hun,Hungary,8,1
2013-10-11,Andorra La Vella,and,Andorra,rou,Romania,0,4
2013-10-11,Mexico City,mex,Mexico,pan,Panama,2,1
2013-10-11,Maribor,svn,Slovenia,nor,Norway,3,0
2013-10-11,Lisbon,por,Portugal,isr,Israel,1,1
2013-10-11,Cologne,ger,Germany,irl,Republic of Ireland,3,0
2013-10-11,Solna,swe,Sweden,aut,Austria,2,1
2013-10-11,Baku,aze,Azerbaijan,nir,Northern Ireland,2,0
2013-10-11,Kharkov,ukr,Ukraine,pol,Poland,1,0
2013-10-11,Tallinn,est,Estonia,tur,Turkey,0,2
2013-10-11,Piraeus,gre,Greece,svk,Slovakia,1,0
2013-10-11,Palma De Mallorca,esp,Spain,blr,Belarus,2,1
2013-10-12,Seoul,kor,Korea Republic,bra,Brazil,0,2
2013-10-12,Ouagadougou,bfa,Burkina Faso,alg,Algeria,3,2
2013-10-12,Abidjan,civ,Côte d'Ivoire,sen,Senegal,3,1
2013-10-13,Bacolod,tpe,Chinese Taipei,pak,Pakistan,0,1
2013-10-13,Addis Ababa,eth,Ethiopia,nga,Nigeria,1,2
2013-10-13,Rades,tun,Tunisia,cmr,Cameroon,0,0
2013-10-13,Doha,qat,Qatar,yem,Yemen,6,0
2013-10-15,Minsk,blr,Belarus,jpn,Japan,1,0
2013-10-15,Cheonan,kor,Korea Republic,mli,Mali,3,1
2013-10-15,London,can,Canada,aus,Australia,0,3
2013-10-15,Beijing,bra,Brazil,zam,Zambia,2,0
2013-10-15,Bacolod,phi,Philippines,pak,Pakistan,3,1
2013-10-15,Port Of Spain,tri,Trinidad and Tobago,nzl,New Zealand,0,0
2013-10-15,Kumasi,gha,Ghana,egy,Egypt,6,1
2013-10-15,Beirut,lib,Lebanon,kuw,Kuwait,1,1
2013-10-15,Coimbra,por,Portugal,lux,Luxembourg,3,0
2013-10-15,Amman,jor,Jordan,oma,Oman,0,0
2013-10-15,Tashkent,uzb,Uzbekistan,vie,Vietnam,3,1
2013-10-15,Nicosia,cyp,Cyprus,alb,Albania,0,0
2013-10-15,Tehran,irn,Iran,tha,Thailand,2,1
2013-10-15,Jakarta,idn,Indonesia,chn,China PR,1,1
2013-10-15,Singapore,sin,Singapore,syr,Syria,2,1
2013-10-15,Amman,irq,Iraq,ksa,Saudi Arabia,0,2
2013-10-15,San Jose,crc,Costa Rica,mex,Mexico,2,1
2013-10-15,Dublin,irl,Republic of Ireland,kaz,Kazakhstan,3,1
2013-10-15,Torshavn,fro,Faroe Islands,aut,Austria,0,3
2013-10-15,Glasgow,sco,Scotland,cro,Croatia,2,0
2013-10-15,Berne,sui,Switzerland,svn,Slovenia,1,0
2013-10-15,Oslo,nor,Norway,isl,Iceland,1,1
2013-10-15,Ramat Gan,isr,Israel,nir,Northern Ireland,1,1
2013-10-15,Kaunas,ltu,Lithuania,bih,Bosnia and Herzegovina,0,1
2013-10-15,Piraeus,gre,Greece,lie,Liechtenstein,2,0
2013-10-15,London,eng,England,pol,Poland,2,0
2013-10-15,Budapest,hun,Hungary,and,Andorra,2,0
2013-10-15,Hong Kong,hkg,Hong Kong,uae,United Arab Emirates,0,4
2013-10-15,Copenhagen,den,Denmark,mlt,Malta,6,0
2013-10-15,Asuncion,par,Paraguay,col,Colombia,1,2
2013-10-15,Santiago De Chile,chi,Chile,ecu,Ecuador,2,1
2013-10-15,Jagodina,srb,Serbia,mkd,FYR Macedonia,5,1
2013-10-15,Kingston,jam,Jamaica,hon,Honduras,2,2
2013-10-15,Panama City,pan,Panama,usa,USA,2,3
2013-10-15,Naples,ita,Italy,arm,Armenia,2,2
2013-10-15,Solna,swe,Sweden,ger,Germany,3,5
2013-10-15,Shah Alam,mas,Malaysia,bhr,Bahrain,1,1
2013-10-15,Brussels,bel,Belgium,wal,Wales,1,1
2013-10-15,Podgorica,mne,Montenegro,mda,Moldova,2,5
2013-10-15,Serravalle,smr,San Marino,ukr,Ukraine,0,8
2013-10-15,Albacete,esp,Spain,geo,Georgia,2,0
2013-10-15,Paris/Saint-Denis,fra,France,fin,Finland,3,0
2013-10-15,Istanbul,tur,Turkey,ned,Netherlands,0,2
2013-10-15,Bucharest,rou,Romania,est,Estonia,2,0
2013-10-15,Riga,lva,Latvia,svk,Slovakia,2,2
2013-10-15,Lima,per,Peru,bol,Bolivia,1,1
2013-10-15,Sofia,bul,Bulgaria,cze,Czech Republic,0,1
2013-10-15,Montevideo,uru,Uruguay,arg,Argentina,3,2
2013-10-15,Baku,aze,Azerbaijan,rus,Russia,1,1
2013-10-28,Amman,jor,Jordan,nga,Nigeria,1,0
2013-11-01,Jakarta,idn,Indonesia,kgz,Kyrgyzstan,4,0
2013-11-06,Al Wakrah,jor,Jordan,zam,Zambia,1,0
2013-11-08,Kuwait City,kuw,Kuwait,mas,Malaysia,3,0
2013-11-09,Abu Dhabi,uae,United Arab Emirates,phi,Philippines,4,0
2013-11-09,Riffa,bhr,Bahrain,lib,Lebanon,1,0
2013-11-11,Zarqa,irq,Iraq,syr,Syria,2,1
2013-11-13,Mexico City,mex,Mexico,nzl,New Zealand,5,1
2013-11-13,Amman,jor,Jordan,uru,Uruguay,0,5
2013-11-14,Willemstad,cuw,Curacao,aru,Aruba,2,0
2013-11-14,Brussels,bel,Belgium,col,Colombia,0,2
2013-11-15,Tallinn,est,Estonia,aze,Azerbaijan,2,1
2013-11-15,Glasgow,sco,Scotland,usa,USA,0,0
2013-11-15,Milan,ita,Italy,ger,Germany,1,1
2013-11-15,Siliguri,ind,India,phi,Philippines,1,1
2013-11-15,Seoul,kor,Korea Republic,sui,Switzerland,2,1
2013-11-15,Herning,den,Denmark,nor,Norway,2,1
2013-11-15,London,eng,England,chi,Chile,0,2
2013-11-15,Olomouc,cze,Czech Republic,can,Canada,2,0
2013-11-15,Wroclaw,pol,Poland,svk,Slovakia,0,2
2013-11-15,Dubai,rus,Russia,srb,Serbia,1,1
2013-11-15,Adana,tur,Turkey,nir,Northern Ireland,1,0
2013-11-15,Belek,blr,Belarus,alb,Albania,0,0
2013-11-15,Montego Bay,jam,Jamaica,tri,Trinidad and Tobago,0,1
2013-11-15,Lobamba,swz,Swaziland,rsa,South Africa,0,3
2013-11-15,Tehran,syr,Syria,sin,Singapore,4,0
2013-11-15,Al Ain City,yem,Yemen,qat,Qatar,1,4
2013-11-15,Sousse,lby,Libya,nig,Niger,1,1
2013-11-15,Riffa,bhr,Bahrain,mas,Malaysia,1,0
2013-11-15,Kuwait City,kuw,Kuwait,lib,Lebanon,0,0
2013-11-15,Bangkok,tha,Thailand,irn,Iran,0,3
2013-11-15,Hanoi,vie,Vietnam,uzb,Uzbekistan,0,3
2013-11-15,Reykjavik,isl,Iceland,cro,Croatia,0,0
2013-11-15,Dammam,ksa,Saudi Arabia,irq,Iraq,2,1
2013-11-15,Abu Dhabi,uae,United Arab Emirates,hkg,Hong Kong,4,0
2013-11-15,Xian,chn,China PR,idn,Indonesia,1,0
2013-11-15,Lisbon,por,Portugal,swe,Sweden,1,0
2013-11-15,Dublin,irl,Republic of Ireland,lva,Latvia,3,0
2013-11-15,New York,ecu,Ecuador,arg,Argentina,0,0
2013-11-15,Kyiv,ukr,Ukraine,fra,France,2,0
2013-11-15,Piraeus,gre,Greece,rou,Romania,3,1
2013-11-16,Cardiff,wal,Wales,fin,Finland,1,1
2013-11-16,Miami Gardens,hon,Honduras,bra,Brazil,0,5
2013-11-16,Kampala,uga,Uganda,rwa,Rwanda,0,0
2013-11-16,Vientiane,lao,Laos,gum,Guam,1,1
2013-11-16,Willemstad,cuw,Curacao,sur,Suriname,1,3
2013-11-16,Genk,ned,Netherlands,jpn,Japan,2,2
2013-11-16,Calabar,nga,Nigeria,eth,Ethiopia,2,0
2013-11-16,Casablanca,sen,Senegal,civ,Côte d'Ivoire,1,1
2013-11-17,Luxembourg,lux,Luxembourg,mne,Montenegro,1,4
2013-11-17,Yaounde,cmr,Cameroon,tun,Tunisia,4,1
2013-11-18,London,ita,Italy,nga,Nigeria,2,2
2013-11-18,St. Louis,arg,Argentina,bih,Bosnia and Herzegovina,2,0
2013-11-18,Chisinau,mda,Moldova,ltu,Lithuania,1,1
2013-11-18,Sousse,lby,Libya,ben,Benin,1,0
2013-11-19,Vaduz,lie,Liechtenstein,est,Estonia,0,3
2013-11-19,Bishkek,kgz,Kyrgyzstan,aze,Azerbaijan,0,0
2013-11-19,Vienna,aut,Austria,usa,USA,1,0
2013-11-19,Molde,nor,Norway,sco,Scotland,0,1
2013-11-19,London,eng,England,ger,Germany,0,1
2013-11-19,Siliguri,ind,India,nep,Nepal,2,0
2013-11-19,Poznan,pol,Poland,irl,Republic of Ireland,0,0
2013-11-19,Toronto,bra,Brazil,chi,Chile,2,1
2013-11-19,Houston,hon,Honduras,ecu,Ecuador,2,2
2013-11-19,Sydney,aus,Australia,crc,Costa Rica,1,0
2013-11-19,Ta'Qali,mlt,Malta,fro,Faroe Islands,3,2
2013-11-19,Celje,svn,Slovenia,can,Canada,1,0
2013-11-19,Dubai,rus,Russia,kor,Korea Republic,2,1
2013-11-19,Mersin,tur,Turkey,blr,Belarus,2,1
2013-11-19,Port Of Spain,tri,Trinidad and Tobago,jam,Jamaica,2,0
2013-11-19,Phnom Penh,cam,Cambodia,gum,Guam,0,2
2013-11-19,Johannesburg,rsa,South Africa,esp,Spain,1,0
2013-11-19,Windhoek,nam,Namibia,moz,Mozambique,0,0
2013-11-19,Dar Es Salaam,tan,Tanzania,zim,Zimbabwe,0,0
2013-11-19,Tehran,syr,Syria,oma,Oman,0,1
2013-11-19,Beirut,lib,Lebanon,irn,Iran,1,4
2013-11-19,Riffa,bhr,Bahrain,yem,Yemen,2,0
2013-11-19,Cairo,egy,Egypt,gha,Ghana,2,1
2013-11-19,Kuwait City,kuw,Kuwait,tha,Thailand,3,1
2013-11-19,Jakarta,idn,Indonesia,irq,Iraq,0,2
2013-11-19,Blida,alg,Algeria,bfa,Burkina Faso,1,0
2013-11-19,Abu Dhabi,uae,United Arab Emirates,vie,Vietnam,5,0
2013-11-19,Xian,chn,China PR,ksa,Saudi Arabia,0,0
2013-11-19,Hong Kong,hkg,Hong Kong,uzb,Uzbekistan,0,2
2013-11-19,Zagreb,cro,Croatia,isl,Iceland,2,0
2013-11-19,Amsterdam,ned,Netherlands,col,Colombia,0,0
2013-11-19,Shah Alam,mas,Malaysia,qat,Qatar,0,1
2013-11-19,Solna,swe,Sweden,por,Portugal,2,3
2013-11-19,Brussels,bel,Belgium,jpn,Japan,2,3
2013-11-19,Saint-Denis,fra,France,ukr,Ukraine,3,0
2013-11-19,Bucharest,rou,Romania,gre,Greece,1,1
2013-11-20,Wellington,nzl,New Zealand,mex,Mexico,2,4
2013-11-20,Montevideo,uru,Uruguay,jor,Jordan,0,0
2013-11-24,Singapore,sin,Singapore,cam,Cambodia,1,0
2013-11-27,Roche Caiman,sey,Seychelles,mdv,Maldives,3,1
2013-11-27,Nairobi,ken,Kenya,eth,Ethiopia,0,0
2013-11-28,Machakos,bdi,Burundi,som,Somalia,2,0
2013-11-28,Machakos,tan,Tanzania,zam,Zambia,1,1
2013-11-29,Roche Caiman,sey,Seychelles,mdv,Maldives,2,1
2013-11-29,Machakos,sdn,Sudan,eri,Eritrea,3,0
2013-11-29,Machakos,uga,Uganda,rwa,Rwanda,1,0
2013-11-30,Nairobi,ken,Kenya,ssd,South Sudan,3,1
2013-11-30,Roseau,dma,Dominica,lca,St. Lucia,0,1
2013-12-01,Nairobi,som,Somalia,tan,Tanzania,0,1
2013-12-01,Nairobi,zam,Zambia,bdi,Burundi,1,0
2013-12-01,Roseau,dma,Dominica,lca,St. Lucia,1,0
2013-12-02,Nairobi,sdn,Sudan,rwa,Rwanda,1,0
2013-12-02,Nairobi,eri,Eritrea,uga,Uganda,0,3
2013-12-03,Nakuru,ssd,South Sudan,eth,Ethiopia,0,2
2013-12-04,Nakuru,tan,Tanzania,bdi,Burundi,1,0
2013-12-04,Nakuru,som,Somalia,zam,Zambia,0,4
2013-12-05,Machakos,rwa,Rwanda,eri,Eritrea,1,0
2013-12-05,Machakos,uga,Uganda,sdn,Sudan,1,0
2013-12-07,Mombasa,uga,Uganda,tan,Tanzania,2,2
2013-12-07,Mombasa,ken,Kenya,rwa,Rwanda,1,0
2013-12-08,Mombasa,zam,Zambia,bdi,Burundi,0,0
2013-12-08,Mombasa,eth,Ethiopia,sdn,Sudan,0,2
2013-12-10,Kisumu,zam,Zambia,sdn,Sudan,1,2
2013-12-10,Kisumu,ken,Kenya,tan,Tanzania,1,0
2013-12-12,Nairobi,tan,Tanzania,zam,Zambia,1,1
2013-12-12,Nairobi,ken,Kenya,sdn,Sudan,2,0
2013-12-21,Doha,qat,Qatar,bhr,Bahrain,1,1
2013-12-25,Doha,qat,Qatar,ple,Palestine,1,0
2013-12-25,Doha,oma,Oman,bhr,Bahrain,0,0
2013-12-26,Doha,lib,Lebanon,jor,Jordan,0,0
2013-12-29,Doha,kuw,Kuwait,lib,Lebanon,2,0
2014-01-01,Doha,jor,Jordan,kuw,Kuwait,2,1
2014-01-02,Kampala,uga,Uganda,mtn,Mauritania,3,0
2014-01-04,Windhoek,nam,Namibia,gha,Ghana,0,1
2014-01-04,Abuja,nga,Nigeria,eth,Ethiopia,2,1
2014-01-04,Doha,qat,Qatar,kuw,Kuwait,3,0
2014-01-04,Doha,bhr,Bahrain,jor,Jordan,0,1
2014-01-07,Johannesburg,zim,Zimbabwe,gab,Gabon,2,0
2014-01-07,Doha,kuw,Kuwait,bhr,Bahrain,0,0
2014-01-07,Doha,qat,Qatar,jor,Jordan,2,0
2014-01-11,Cape Town,rsa,South Africa,moz,Mozambique,3,1
2014-01-11,Cape Town,mli,Mali,nga,Nigeria,2,1
2014-01-12,Cape Town,zim,Zimbabwe,mar,Morocco,0,0
2014-01-12,Cape Town,uga,Uganda,bfa,Burkina Faso,2,1
2014-01-13,Mangaung/Bloemfontein,gha,Ghana,cgo,Congo,1,0
2014-01-13,Mangaung/Bloemfontein,lby,Libya,eth,Ethiopia,2,0
2014-01-14,Polokwane,cod,Congo DR,mtn,Mauritania,1,0
2014-01-14,Polokwane,gab,Gabon,bdi,Burundi,0,0
2014-01-15,Cape Town,rsa,South Africa,mli,Mali,1,1
2014-01-15,Cape Town,nga,Nigeria,moz,Mozambique,4,2
2014-01-15,Abu Dhabi,mda,Moldova,nor,Norway,1,2
